ID_Perusahaan,ID_Tender,Spread_SPD_Scaled,Relative_Diff_RD_Scaled,Geographic_Diff_Scaled
824,86,0.3010465,0.950798,0.4557412
444,73,0.038150884,0.24844392,0.46578786
474,193,0.70173955,0.8364024,0.75508547
384,36,0.50718635,0.78278273,0.24101897
108,166,0.6629151,0.83465177,0.7470534
354,113,0.09326691,0.21783985,0.36774457
858,11,0.083587,0.39266142,0.9455402
784,162,0.71361583,0.77176374,0.80594635
196,1,0.7165706,0.14913091,0.37162158
862,162,0.7915687,0.9393563,0.567679
630,121,0.7316696,0.62160623,0.47086596
331,147,0.00041096966,0.46234363,0.6673276
895,102,0.6324689,0.5764919,0.7893782
343,147,0.19707562,0.0642731,0.3024329
217,24,0.095702566,0.7252987,0.01798137
214,193,0.3736382,0.43579662,0.0051921103
954,38,0.32857475,0.7104727,0.55249715
437,53,0.92732596,0.7843765,0.015881062
665,89,0.5504662,0.6232217,0.8107686
426,108,0.067019075,0.0047460445,0.011732458
455,25,0.64343685,0.8888889,0.80151266
615,62,0.46781132,0.518881,0.55331814
337,180,0.07039266,0.9300327,0.26228046
970,165,0.07343474,0.17142245,0.13832004
656,113,0.23990864,0.36382672,0.09588168
819,143,0.0022023406,0.1951594,0.22504753
138,18,0.7170942,0.5725502,0.53107995
429,153,0.21742688,0.7591167,0.54853046
46,144,0.80054826,0.95106065,0.88724697
140,177,0.6977547,0.41131303,0.5667388
700,122,0.049068905,0.7525616,0.1363028
606,27,0.054023642,0.6619621,0.59385276
45,89,0.88369656,0.35830274,0.06658801
567,77,0.7748269,0.23686075,0.3423911
847,151,0.26391926,0.3975751,0.25267455
566,2,0.7121578,0.742856,0.8576163
371,109,0.01765665,0.5084808,0.48116642
902,79,0.29793313,0.3800711,0.6215623
152,179,0.67561716,0.22224657,0.004859547
751,74,0.3085279,0.26392573,0.14451697
950,123,0.5965821,0.29570588,0.6178589
428,122,0.39745185,0.19182526,0.055068806
229,37,0.065089166,0.7385051,0.85252124
316,135,0.27481017,0.29417026,0.73480976
782,51,0.031848192,0.79273057,0.747497
314,53,0.052764166,0.48581007,0.7110558
367,60,0.3425623,0.31612453,0.7459662
373,173,0.86008024,0.9099116,0.60043174
701,4,0.95452696,0.6155413,0.22913271
976,139,0.22300245,0.6650807,0.6521081
611,179,0.0671292,0.39122757,0.34665623
148,83,0.039054643,0.12249511,0.5172401
794,159,0.8018108,0.011070934,0.8661483
524,39,0.47891247,0.15546034,0.63799757
725,51,0.10253422,0.95306444,0.33449733
132,165,0.05316156,0.90527034,0.5690758
687,136,0.9267714,0.58010477,0.42880666
153,56,0.4714279,0.20274471,0.3559392
472,38,0.034327228,0.28225225,0.42946374
727,87,0.090328686,0.18045306,0.61847425
171,53,0.573467,0.5314095,0.53716743
599,58,0.9775261,0.26047888,0.8394634
435,43,0.3510154,0.110908605,0.0923945
960,191,0.0780006,0.17188539,0.02449475
344,143,0.09434232,0.3824869,0.2757847
73,54,0.8191047,0.6465903,0.21895127
177,61,0.24615651,0.42313337,0.9820756
391,49,0.6418126,0.77171355,0.7549862
689,13,0.0057608117,0.543971,0.046397053
876,86,0.87705266,0.9212009,0.3305317
689,145,0.07626851,0.0021111045,0.5174187
982,156,0.3079932,0.35960943,0.87231386
31,88,0.31778204,0.13639863,0.38523918
534,104,0.42863044,0.23922521,0.5019538
668,39,0.93520284,0.013526889,0.7296274
228,101,0.5772919,0.32482907,0.9234464
46,78,0.8410231,0.51415306,0.92909044
768,192,0.051264755,0.52717227,0.20967111
465,58,0.26376098,0.42751005,0.049513374
502,193,0.78005296,0.14009294,0.5464659
267,123,0.16812758,0.21133548,0.6668744
346,40,0.9021193,0.46669158,0.9402566
974,53,0.19900413,0.10256315,0.75428545
31,90,0.33755222,0.83622307,0.838667
463,184,0.1669255,0.23263337,0.7131706
807,16,0.01591194,0.5235411,0.9244911
827,170,0.20675078,0.663559,0.8441254
93,61,0.41981703,0.44923097,0.84518176
482,174,0.006037523,0.15736467,0.98417145
154,158,0.417738,0.4951883,0.5464868
275,50,0.98171604,0.005051037,0.40766284
961,139,0.60905623,0.66874737,0.25651678
728,170,0.74902993,0.27916336,0.48219126
12,31,0.21622173,0.96258026,0.82678026
776,49,0.43088338,0.61120355,0.8329407
779,190,0.74867094,0.79583037,0.485069
790,150,0.1727261,0.77843714,0.61831164
294,177,0.745785,0.22644934,0.2794509
278,36,0.6959248,0.06886138,0.5757536
96,189,0.017738357,0.007032472,0.067281716
934,136,0.0532937,0.022958795,0.38075647
532,199,0.20298897,0.009146904,0.116629034
635,86,0.68107927,0.5503771,0.9456937
77,1,0.06829465,0.48155808,0.10830463
522,99,0.41598094,0.84396195,0.3708394
150,172,0.048386693,0.3355628,0.8546012
7,42,0.9758654,0.63225913,0.031429518
186,129,0.3185825,0.18187384,0.6736013
652,22,0.54042363,0.7845512,0.967899
40,128,0.59949994,0.42336997,0.6568531
37,153,0.47531727,0.5905261,0.35147274
850,130,0.91771734,0.5636516,0.95584804
133,159,0.014161933,0.14335753,0.20980242
956,51,0.51349795,0.6373895,0.6122539
37,148,0.73184913,0.08709473,0.6046016
707,82,0.35073546,0.97376835,0.75838983
689,103,0.04464906,0.14171453,0.13068421
558,106,0.09197569,0.27445608,0.95105565
649,102,0.4186394,0.3100846,0.24592613
723,21,0.3444959,0.70904666,0.6567506
497,194,0.97353655,0.2006632,0.07324771
311,151,0.74889547,0.6185998,0.24980426
841,18,0.865658,0.21904244,0.8854473
505,39,0.6096779,0.8253527,0.7983714
826,41,0.084000066,0.35103697,0.93496406
502,110,0.77016574,0.15745986,0.11569476
266,159,0.14977239,0.8562078,0.4498995
87,65,0.4760841,0.48109788,0.20816009
506,141,0.9741003,0.42404157,0.739864
184,28,0.4371641,0.3935082,0.46392998
949,45,0.8978659,0.9688718,0.6420383
102,24,0.91276103,0.28221858,0.32331026
121,37,0.7952874,0.95910287,0.790808
431,83,0.27694747,0.11742642,0.95481884
905,178,0.05636036,0.4487932,0.9343949
308,17,0.12916113,0.06914497,0.9432793
127,150,0.23071165,0.25444216,0.6919197
478,47,0.1230997,0.88019323,0.3318668
39,161,0.24762112,0.5203196,0.38351396
962,188,0.034007594,0.18596354,0.72492856
245,154,0.62169015,0.10599798,0.2049018
204,144,0.08625134,0.17619893,0.87124157
63,41,0.50272566,0.19395143,0.10899774
335,29,0.6303212,0.83669764,0.34589937
712,124,0.09584475,0.061552532,0.24828482
378,52,0.053898726,0.9992306,0.55870694
465,149,0.67859125,0.22256558,0.3309398
436,8,0.7337522,0.0642076,0.720422
22,78,0.011254482,0.028049942,0.24637571
5,70,0.21365914,0.15879993,0.03054751
97,149,0.07816574,0.5339903,0.7749826
222,114,0.36486718,0.91244364,0.84594744
204,196,0.2245688,0.10741915,0.5255682
570,167,0.50328356,0.56130916,0.19520772
769,133,0.61825395,0.02634886,0.29855454
513,97,0.28194305,0.6634192,0.09118131
720,160,0.9524101,0.7253472,0.50701237
545,105,0.33552656,0.99952817,0.12834902
941,161,0.9527784,0.7391556,0.48932934
773,150,0.038515117,0.08859297,0.1548728
731,61,0.15220621,0.2678283,0.5045119
192,9,0.42491373,0.58066446,0.8497043
178,98,0.22065282,0.64606017,0.20622085
36,93,0.32467806,0.55660534,0.5276785
812,87,0.84589005,0.36247185,0.22501668
978,177,0.38138068,0.8903075,0.24574755
487,178,0.44024444,0.80672336,0.8323986
376,105,0.68101573,0.4602607,0.46038526
667,20,0.322867,0.3433724,0.15737185
230,51,0.6154004,0.9803147,0.998744
938,102,0.7342871,0.9204496,0.82648546
242,103,0.025166076,0.5943928,0.110718526
181,13,0.16775328,0.50576234,0.8323074
405,71,0.035673663,0.23850994,0.07970423
554,91,0.7394939,0.42158595,0.35556737
929,135,0.39822936,0.56379247,0.0067716297
113,93,0.023302685,0.7167223,0.053744018
752,9,0.5253988,0.16969582,0.7583448
688,152,0.8605998,0.25086078,0.22576691
466,1,0.9888899,0.9148488,0.5953016
440,151,0.9336291,0.8962707,0.50913125
774,189,0.58696866,0.27942228,0.16329083
550,4,0.97204286,0.3070538,0.60038054
166,164,0.840468,0.44994503,0.28551805
335,106,0.3321351,0.9197426,0.78352106
345,54,0.0059657763,0.6655854,0.33750343
922,66,0.050290015,0.24079417,0.5533914
750,110,0.11017797,0.39492127,0.757174
679,75,0.92952216,0.04390274,0.30693996
399,105,0.012627274,0.98784643,0.80044943
951,80,0.083464794,0.916341,0.7839016
304,98,0.03226297,0.83860415,0.8979234
355,36,0.39676124,0.85739106,0.6429415
322,21,0.6310406,0.90348566,0.83193666
332,46,0.82429624,0.6625247,0.7199163
581,186,0.87085736,0.061826255,0.84924674
437,7,0.7709128,0.89781433,0.021976495
118,101,0.04447596,0.05252395,0.8268023
324,142,0.088351406,0.7754145,0.10071516
975,21,0.008188867,0.8165636,0.86192447
118,73,0.07399325,0.71324635,0.584663
466,195,0.9668763,0.4204256,0.33011392
32,13,0.7262601,0.28268325,0.7230981
914,57,0.5743923,0.47620827,0.2984193
95,20,0.8971719,0.17873096,0.030980855
537,26,0.7109285,0.5721706,0.76812303
854,105,0.2028187,0.48591068,0.35377908
384,60,0.6422188,0.34763896,0.3130306
763,102,0.07228432,0.9985797,0.3531033
9,128,0.9145363,0.6308504,0.62250286
125,115,0.49804473,0.32527074,0.38897765
910,51,0.49094602,0.29831594,0.28647253
720,114,0.20325813,0.82858735,0.18866985
751,11,0.70174545,0.19361982,0.6287168
166,82,0.074844435,0.13941377,0.796886
956,102,0.08853601,0.69878876,0.7352071
221,9,0.92754376,0.797607,0.3358803
287,167,0.9558541,0.38406542,0.29099545
742,125,0.2624268,0.36717573,0.14780359
957,164,0.17555827,0.61216366,0.8709393
464,110,0.4574548,0.113863245,0.5935735
874,191,0.84178203,0.8642764,0.41182178
743,192,0.9545051,0.9022153,0.2323635
834,196,0.8803156,0.90308815,0.8202973
626,36,0.035224665,0.9930844,0.58889604
269,159,0.6852958,0.9986713,0.34896496
832,84,0.089399755,0.84082246,0.87118626
981,51,0.39085186,0.0127946455,0.5272138
138,48,0.82809794,0.0966059,0.8587715
677,70,0.18249655,0.1671293,0.44442236
942,69,0.8597582,0.8712852,0.3935451
414,41,0.20644677,0.106347375,0.12670729
441,65,0.085836716,0.87087494,0.5005866
297,198,0.035887245,0.004522229,0.9322333
526,184,0.4668483,0.51501733,0.9351811
487,9,0.8041325,0.60537446,0.7518984
59,19,0.020482779,0.8992395,0.3204531
291,149,0.89877105,0.22289225,0.5925636
501,82,0.03912914,0.75035405,0.60896957
768,191,0.002877872,0.5707873,0.86305666
970,61,0.14822553,0.2809615,0.636857
76,127,0.6061876,0.84966815,0.7116889
46,51,0.60000926,0.1980997,0.29839844
670,89,0.9202596,0.82070196,0.06438743
209,74,0.21634114,0.48364988,0.66128397
570,90,0.9766344,0.61866504,0.5803412
906,92,0.70560896,0.17256449,0.33163446
354,128,0.05621365,0.9220348,0.65430015
324,142,0.007895663,0.77718997,0.6163441
493,47,0.7927326,0.9089507,0.7323537
53,121,0.037848983,0.4860583,0.34543848
455,59,0.5775162,0.09898522,0.24135476
114,6,0.692171,0.05021465,0.07147326
36,142,0.45552313,0.19529635,0.12059983
102,55,0.3279002,0.5084169,0.6010998
777,162,0.68935215,0.91861403,0.81836575
615,0,0.07254037,0.40403536,0.9142707
140,165,0.20499925,0.78646725,0.26154846
115,56,0.020382732,0.7735912,0.42684886
158,73,0.13053027,0.7929076,0.16139734
314,19,0.038587816,0.77311146,0.597355
654,144,0.73428524,0.49519014,0.041680615
796,107,0.42857325,0.96612394,0.19307156
979,16,0.22505061,0.3571539,0.7655157
326,6,0.67858434,0.8774296,0.131958
625,3,0.52551347,0.8042099,0.021585653
410,45,0.70416135,0.6077965,0.09185635
17,107,0.49916413,0.46467566,0.2461983
392,148,0.38623178,0.34593007,0.8813291
217,90,0.035868138,0.5363246,0.5380152
291,42,0.8941656,0.332478,0.513788
74,191,0.7481014,0.4553607,0.1529767
105,158,0.45178106,0.4934535,0.8983128
802,194,0.23683634,0.5644353,0.272931
867,74,0.09689247,0.6520352,0.08609841
500,132,0.92077655,0.3767299,0.20112388
758,181,0.55628496,0.5970859,0.54007906
443,164,0.018903926,0.34941843,0.023729075
390,7,0.08475626,0.36515337,0.033178795
987,164,0.43668532,0.40177232,0.27253178
409,167,0.852951,0.82565117,0.37604845
111,35,0.17134273,0.993956,0.5107274
167,52,0.6526727,0.4293355,0.12520236
904,160,0.83692616,0.85567945,0.84829503
612,190,0.38065714,0.31594178,0.4000681
123,106,0.50417084,0.9047398,0.041793175
90,56,0.010324764,0.8847523,0.13755953
919,179,0.92004913,0.13596351,0.5161071
649,115,0.70528585,0.6394631,0.78926617
997,31,0.16872525,0.5941268,0.07514507
605,73,0.41855085,0.19566564,0.48469442
618,112,0.87206507,0.13347718,0.61286443
597,17,0.06649338,0.8466407,0.10444909
0,54,0.8056845,0.3806413,0.23264118
26,66,0.104510225,0.98493826,0.6035736
4,28,0.91813135,0.74070066,0.08232425
401,54,0.57339126,0.8699547,0.7361133
103,62,0.14473648,0.34679174,0.7597743
179,118,0.58387035,0.8997533,0.059210353
272,86,0.28453672,0.14348455,0.5729493
604,51,0.86263275,0.81489956,0.52897453
951,137,0.0060938816,0.67661834,0.8255469
118,31,0.062157873,0.048958663,0.4155376
956,21,0.4711836,0.80937934,0.4531435
400,57,0.58010364,0.84798545,0.5425113
78,41,0.10887652,0.8118101,0.6797155
992,66,0.50522476,0.11526055,0.9753769
255,193,0.026610436,0.495867,0.040393587
919,7,0.79334813,0.6487384,0.27634847
718,32,0.4787793,0.3116288,0.068658315
715,159,0.0056315586,0.7435901,0.573263
164,62,0.7596101,0.7867565,0.1551011
248,6,0.08580967,0.0762174,0.86317754
586,49,0.5824361,0.11827561,0.82127136
470,1,0.10434918,0.29118574,0.27614418
268,125,0.27755672,0.90213805,0.74578416
398,80,0.026776204,0.68134004,0.023862584
192,15,0.048135463,0.57970613,0.036801964
70,191,0.3693747,0.13410199,0.5746287
325,145,0.021078337,0.23627084,0.3390755
427,46,0.5857432,0.2820492,0.92551464
29,44,0.10149458,0.90078056,0.83537084
282,70,0.49034593,0.024596283,0.59642196
747,81,0.30698633,0.42478862,0.22401972
324,114,0.0153943105,0.6265488,0.92019236
762,20,0.5694174,0.7523286,0.732527
604,65,0.23634186,0.03270972,0.8017868
277,69,0.09026794,0.81662714,0.079270676
21,60,0.69280744,0.08360022,0.69633454
979,48,0.32499054,0.8172163,0.4913214
941,148,0.43889984,0.9955029,0.937879
190,58,0.029460737,0.7080296,0.6409795
476,110,0.16390589,0.9664997,0.91116446
31,68,0.6680677,0.13076457,0.09465182
844,127,0.5317079,0.77246463,0.28830433
323,125,0.045896932,0.12021545,0.041546676
734,104,0.6560951,0.09552439,0.5803707
885,65,0.41161922,0.7371707,0.5622089
525,155,0.55213606,0.11045505,0.58480775
294,172,0.33153734,0.8547146,0.42660794
924,68,0.29669005,0.9832274,0.7387625
749,117,0.24087453,0.8605196,0.43536314
659,105,0.46854347,0.7896955,0.73173827
949,95,0.27196807,0.7061848,0.7341012
397,102,0.03595026,0.26378724,0.8312557
744,190,0.12815423,0.4945246,0.7097862
184,107,0.68612057,0.56778985,0.46321997
913,155,0.68651915,0.8876478,0.321842
730,38,0.6689224,0.41682717,0.26101583
146,106,0.15151948,0.26411366,0.291035
382,151,0.8822771,0.32487133,0.17927635
102,6,0.790223,0.37823105,0.3831457
828,130,0.43160024,0.401513,0.4414481
368,35,0.66371375,0.81121004,0.78376013
953,149,0.6016974,0.28563127,0.9901379
304,173,0.08251854,0.7838859,0.8010566
764,82,0.6594083,0.11195311,0.45582002
237,38,0.44569087,0.6922254,0.6783481
634,62,0.1352047,0.0016144062,0.7048062
522,31,0.030816412,0.18373454,0.5665062
377,101,0.8824012,0.91303754,0.91898835
147,85,0.65725213,0.3502374,0.98212683
504,61,0.4302116,0.4558266,0.4652402
479,101,0.16754758,0.68325627,0.8669294
734,45,0.69645315,0.36289766,0.5304511
233,141,0.8957855,0.80837345,0.4385672
390,104,0.07638054,0.92542136,0.594008
23,103,0.64128304,0.6190461,0.51354164
324,18,0.07361508,0.6052881,0.156584
399,98,0.008250765,0.08582062,0.18443057
811,148,0.07638235,0.17945568,0.33339757
492,147,0.49550727,0.75715095,0.29970416
849,123,0.94451815,0.6302852,0.91218305
41,88,0.521564,0.41517627,0.92021465
913,158,0.76207596,0.8806496,0.6695344
718,4,0.05998629,0.75373363,0.62800366
754,68,0.34368327,0.34063506,0.45810723
645,198,0.0047892574,0.56499064,0.84325975
14,172,0.60289913,0.62676156,0.11034091
835,137,0.06896002,0.14711583,0.70834905
487,155,0.2515123,0.6337063,0.7426071
924,136,0.3220944,0.38560063,0.6323315
395,188,0.6605651,0.3325373,0.08043902
772,185,0.8455691,0.847656,0.9599376
540,116,0.33649546,0.7533258,0.91793555
920,81,0.35587567,0.16033866,0.051855277
56,48,0.849906,0.20343025,0.5649557
128,15,0.4315194,0.484968,0.16982383
587,106,0.575949,0.5556017,0.9569117
57,48,0.062792964,0.95425075,0.9742577
209,188,0.8339431,0.9708892,0.8277419
408,157,0.4625131,0.47371867,0.68505174
143,49,0.7957925,0.29065183,0.3903761
813,82,0.09604403,0.8605883,0.49521443
489,149,0.26568463,0.008634961,0.3037647
151,133,0.016380802,0.84742755,0.736787
429,158,0.15240818,0.73019785,0.79059815
768,15,0.059155136,0.1336272,0.9903068
884,141,0.32658613,0.791633,0.06090277
494,179,0.82525146,0.36238542,0.21079019
189,16,0.0073907087,0.5478988,0.62171924
192,90,0.13392772,0.9737563,0.6503794
514,39,0.17882149,0.40052965,0.23096696
183,186,0.10184401,0.43650934,0.7364114
983,104,0.9306817,0.8238741,0.7259956
388,145,0.056707427,0.39879924,0.9358352
804,146,0.364247,0.42449385,0.17152055
770,57,0.5236349,0.9805028,0.6908237
756,112,0.3133111,0.36156377,0.83463156
748,2,0.15672845,0.87943214,0.05817385
775,168,0.7120028,0.37846288,0.10125068
501,150,0.08635439,0.92346567,0.07052571
221,176,0.40522805,0.14968112,0.12967567
867,138,0.55706805,0.68511766,0.33136556
563,86,0.23950405,0.4845812,0.26032627
512,106,0.35014096,0.93152183,0.8541761
695,116,0.9583877,0.5512147,0.28002107
180,7,0.8253562,0.79486465,0.5389132
280,42,0.660237,0.14202616,0.2564055
194,121,0.7022408,0.5892269,0.3278693
429,139,0.30076712,0.54898953,0.16019595
934,20,0.09977624,0.8239627,0.2857355
292,73,0.85331875,0.32162005,0.8970828
332,121,0.28211173,0.9904052,0.6439952
738,181,0.79519606,0.4341047,0.012062464
733,172,0.25836545,0.369327,0.80535036
784,187,0.9306103,0.030513767,0.14279893
969,157,0.28831232,0.91509014,0.46673813
566,30,0.4425523,0.35582194,0.7378155
278,35,0.6556698,0.9497582,0.4954021
101,175,0.30517644,0.84729284,0.046381216
615,120,0.9606834,0.7036944,0.8003373
81,29,0.038722612,0.6386499,0.016177807
351,178,0.16105525,0.94755626,0.11433007
778,57,0.39612252,0.3757112,0.5042049
496,2,0.9132536,0.16836491,0.27013695
218,129,0.062598094,0.39870793,0.84346735
982,69,0.05008459,0.58644915,0.8846695
665,168,0.9122053,0.2588303,0.8583242
942,24,0.87688595,0.43436176,0.20277902
600,126,0.20876646,0.14622578,0.6282903
348,51,0.5830631,0.34779057,0.769337
121,18,0.46326143,0.28023204,0.13142379
925,199,0.001981408,0.2528502,0.7334873
11,77,0.63319427,0.9008949,0.6518701
264,181,0.27853042,0.51319057,0.17940849
502,119,0.6126889,0.5033247,0.23334257
390,74,0.08012831,0.4227027,0.6694356
499,187,0.79266477,0.7465595,0.074791625
856,87,0.2639482,0.73264974,0.38716912
375,120,0.23133656,0.23828253,0.17240538
261,85,0.018282661,0.027943062,0.44094747
399,49,0.009239656,0.51464176,0.016177377
192,98,0.27794555,0.6646396,0.3983466
15,137,0.28002322,0.7245144,0.009464478
84,59,0.060845595,0.47927836,0.6820909
790,18,0.39879,0.27060547,0.8759091
120,159,0.06490474,0.6356143,0.12640384
982,86,0.119234696,0.5149606,0.31270692
615,71,0.18950664,0.3631076,0.7674962
636,123,0.9815562,0.58262056,0.5096377
25,198,0.6102247,0.7167155,0.13245535
453,42,0.4132177,0.05249389,0.55435944
282,56,0.936316,0.003659806,0.52725166
774,174,0.23261204,0.86911577,0.18589273
470,185,0.4532743,0.6517577,0.5997121
805,28,0.23944962,0.7634557,0.13208027
21,125,0.8407586,0.9460577,0.23933809
160,85,0.13459517,0.26087135,0.07476474
41,160,0.31550747,0.8895771,0.69999504
795,37,0.8950721,0.97636765,0.05014997
962,33,0.78594726,0.43739873,0.6482187
570,68,0.91302013,0.6733067,0.07389467
466,188,0.72180754,0.34922397,0.25316265
330,166,0.3157795,0.31543973,0.07418061
167,158,0.7913749,0.834089,0.51984996
969,3,0.8439853,0.090575114,0.4696948
712,164,0.6330747,0.7533464,0.43772727
592,87,0.09140388,0.5930326,0.02236333
664,57,0.3357373,0.113553554,0.15909818
214,112,0.41117388,0.22030345,0.30301628
903,107,0.9112006,0.41250902,0.31366554
854,160,0.10497341,0.24967772,0.4422734
556,74,0.51817656,0.63400847,0.9971107
420,10,0.08566767,0.3045719,0.31577677
954,87,0.90500456,0.8028381,0.82129925
718,18,0.0718357,0.5711311,0.20256323
746,21,0.43504545,0.4482698,0.042205166
915,148,0.07699828,0.72647053,0.92141896
771,43,0.61376876,0.7886795,0.6793118
646,8,0.99499536,0.891873,0.97873425
147,146,0.662842,0.5376075,0.3757081
314,98,0.090807475,0.2960909,0.030363953
389,49,0.049971078,0.08126012,0.7121972
497,108,0.13778071,0.1245704,0.7732632
640,179,0.81740135,0.29194656,0.0051453877
793,158,0.051319454,0.48608166,0.17865019
710,139,0.38285315,0.5082574,0.08196621
675,187,0.13933854,0.7167516,0.33762863
175,49,0.06315904,0.4308408,0.9765027
11,164,0.29506662,0.58727133,0.5631262
725,24,0.4779129,0.783129,0.92128736
91,89,0.52955025,0.49200982,0.7134484
797,41,0.86650765,0.14972563,0.25556082
52,146,0.9857804,0.8892409,0.5454056
238,6,0.51907045,0.13155907,0.41427833
950,25,0.8907656,0.13383095,0.21917616
615,62,0.41963175,0.85017514,0.1678452
710,144,0.10945509,0.111596644,0.5526531
69,3,0.8466523,0.24090861,0.9095236
487,188,0.57148886,0.3311441,0.33064705
339,89,0.34657222,0.44906047,0.6849616
861,143,0.03100715,0.5689489,0.7962669
566,121,0.2385487,0.49346006,0.0769485
825,66,0.73388606,0.71887827,0.5017662
518,122,0.30532953,0.33407646,0.9112123
470,147,0.641901,0.58289844,0.5717358
123,86,0.66753465,0.8373549,0.98987985
140,118,0.41890243,0.64228976,0.9626046
151,24,0.009018178,0.87485766,0.34266928
470,148,0.67276317,0.37040377,0.35092407
225,110,0.64171493,0.84257746,0.7235841
354,114,0.029594218,0.28365085,0.76509196
608,152,0.58105046,0.8288041,0.112472005
695,151,0.5600681,0.22943845,0.5197846
675,78,0.3693348,0.9407928,0.70287526
271,196,0.13790426,0.68975157,0.15052885
190,186,0.010500843,0.5124008,0.7590135
664,85,0.217636,0.67549473,0.4410062
546,12,0.053067587,0.9986733,0.087388344
953,101,0.19944471,0.04628764,0.18322018
979,117,0.54792726,0.37922597,0.5990543
473,196,0.006345522,0.21839958,0.03150199
735,145,0.7198668,0.0030584033,0.5757828
79,73,0.39159298,0.71830004,0.242373
379,6,0.5349803,0.9263338,0.91292524
441,116,0.05407887,0.3287478,0.25394687
425,98,0.0198907,0.6169418,0.45043263
514,17,0.24720581,0.5796635,0.12764809
807,146,0.009209209,0.8859313,0.38186032
519,98,0.61633617,0.94965523,0.5783982
938,37,0.6967877,0.00925948,0.85025764
668,167,0.11140756,0.15639503,0.49642274
370,102,0.07197306,0.43383244,0.3150625
722,41,0.37039912,0.73173046,0.06923615
271,25,0.92422265,0.6408853,0.8399096
618,158,0.5388734,0.7478405,0.04963874
644,106,0.044326384,0.6830889,0.049567174
447,79,0.607024,0.7456514,0.98170185
669,159,0.9924012,0.75190526,0.13586673
307,115,0.68293554,0.4560825,0.12148459
287,3,0.06218822,0.76612353,0.38031548
13,138,0.8931882,0.9803583,0.9643639
679,28,0.045748003,0.7087927,0.68656665
270,198,0.97221756,0.12702164,0.51039356
927,166,0.16081138,0.8155063,0.3311072
513,136,0.9223552,0.410547,0.98610353
628,113,0.0058983825,0.2962977,0.75964016
462,5,0.5542858,0.4526491,0.9222364
673,35,0.6730091,0.105261065,0.8257314
404,145,0.4931727,0.78034437,0.7728183
562,154,0.5888526,0.42087787,0.8794566
5,10,0.9472495,0.2077411,0.58952767
887,119,0.062431145,0.06583713,0.5486258
52,150,0.58812416,0.9381087,0.7699894
180,105,0.6559008,0.96843964,0.43872955
511,177,0.082459465,0.942476,0.62861854
551,175,0.7229415,0.24793375,0.32760194
460,75,0.43441716,0.66615975,0.340016
497,161,0.07534384,0.22549157,0.7176778
916,105,0.8486089,0.4743773,0.5329126
615,36,0.83144504,0.23062757,0.17588302
613,4,0.092435986,0.06448244,0.06476526
27,95,0.36638612,0.98723435,0.6682314
730,34,0.84901875,0.68677926,0.82756513
131,144,0.0074137887,0.69828135,0.7106227
22,26,0.0057248105,0.973166,0.5036494
799,10,0.5360096,0.21141417,0.36539978
630,181,0.9922147,0.49343997,0.06161358
127,30,0.80829436,0.47688597,0.8798745
966,43,0.43128935,0.9302789,0.7501312
234,150,0.092290536,0.062273312,0.575232
476,106,0.3701584,0.07948874,0.9516383
748,1,0.50328314,0.6124899,0.6055095
612,79,0.11027367,0.5227521,0.17028786
416,8,0.19362138,0.969698,0.19693036
28,157,0.8058766,0.9369069,0.77455235
736,142,0.8596706,0.79315853,0.8083302
675,27,0.41223755,0.22425623,0.15143485
279,165,0.8934161,0.6344266,0.32499263
478,132,0.7791437,0.021818344,0.27732563
858,198,0.05331397,0.19540897,0.33570117
240,12,0.81169766,0.39275053,0.8027523
435,29,0.41258135,0.29854795,0.123515934
42,92,0.5426036,0.5560982,0.89552784
923,28,0.43569902,0.89818877,0.25786778
932,76,0.21307585,0.9165474,0.36977983
927,56,0.95231426,0.36343104,0.8560054
689,191,0.07782052,0.74372435,0.37335646
744,192,0.6413726,0.50411797,0.33443323
30,194,0.98132056,0.7207015,0.4158659
169,116,0.21433327,0.22511733,0.32181993
88,177,0.113865614,0.3321642,0.72681284
339,43,0.019127926,0.99613076,0.5700429
386,112,0.23708044,0.68491894,0.7540448
424,63,0.83176845,0.69538236,0.37100312
142,158,0.7239378,0.93457603,0.45744222
278,192,0.5766565,0.5071694,0.5459113
904,166,0.60920304,0.88000643,0.3296669
482,41,0.09157199,0.20018552,0.16499263
804,134,0.3595112,0.9139621,0.34285906
865,197,0.62378305,0.9531199,0.144937
188,148,0.6600209,0.4510544,0.40276802
933,72,0.97486275,0.15464713,0.3673238
441,32,0.07040961,0.7562493,0.23206553
243,104,0.9870526,0.5003901,0.6807126
424,174,0.86485785,0.38948962,0.3269058
699,48,0.056322046,0.6922445,0.34465033
17,122,0.5752375,0.11704508,0.46074915
340,78,0.48220387,0.40383217,0.11869024
130,8,0.090365686,0.20187213,0.34144118
699,185,0.09958672,0.18043384,0.5519568
314,107,0.016526697,0.17511965,0.9920267
608,89,0.68705606,0.078242965,0.39360273
365,106,0.78921974,0.62518436,0.5903162
670,26,0.30687234,0.34049147,0.53180766
585,68,0.18022831,0.974432,0.9369122
782,42,0.09853225,0.7296782,0.05835818
898,146,0.16981646,0.1809012,0.23532967
262,6,0.2954307,0.3163648,0.76540864
626,130,0.0689821,0.5159179,0.87978923
876,112,0.29754534,0.56482196,0.55498177
657,70,0.31333545,0.1895575,0.73957795
966,90,0.016653566,0.9962895,0.6833668
329,118,0.85046935,0.21561098,0.4403511
439,137,0.09365409,0.70785785,0.8227789
